model,alg,workers,time,date,sccs,ustates,utrans,tstates,ttrans,initstates,selfloop,claimdead,claimfound,claimsuccess
Li30Lo67,ufscc,64,1.540,2015-09-02.00:06:06,900,4040100,15891060,10422593,41055360,1,0,11485873,6315224,9023213
Li40Lo50,ufscc,64,1.610,2015-09-02.00:06:09,1600,4000000,15800000,11314366,44701111,1,0,12082468,6592269,9504963
Li50Lo40,ufscc,64,1.800,2015-09-02.00:06:12,2500,4000000,15840000,11580555,45905839,1,0,11845044,6722853,9663292
Li67Lo30,ufscc,64,1.800,2015-09-02.00:06:14,4489,4040100,16039800,12680844,50373808,1,0,13458358,7047965,10699686
Li80Lo25,ufscc,64,2.210,2015-09-02.00:06:18,6400,4000000,15900000,13629143,54193045,1,0,13860074,7277505,10969361
L100L100T4,renault,1,2.270,2015-09-02.00:06:20,31,316231,938492,316231,938492,1,-1,-1,-1,-1
L10L10T10,renault,1,1.940,2015-09-02.00:06:22,2047,247687,742940,247687,742940,1,-1,-1,-1,-1
L15L15T10,renault,1,2.840,2015-09-02.00:06:25,2047,524032,1571840,524032,1571840,1,-1,-1,-1,-1
L1750L1750T0,renault,1,10.510,2015-09-02.00:06:36,1,3066001,6132002,3066001,6132002,1,-1,-1,-1,-1
L1750L1750T1,renault,1,29.200,2015-09-02.00:07:05,3,9198003,24528008,9198003,24528008,1,-1,-1,-1,-1
L20L20T12,renault,1,9.920,2015-09-02.00:07:15,8191,3612231,10836252,3612231,10836252,1,-1,-1,-1,-1
L350L350T4,renault,1,14.130,2015-09-02.00:07:29,31,3819231,11334492,3819231,11334492,1,-1,-1,-1,-1
L4L4T16,renault,1,9.610,2015-09-02.00:07:39,131071,3276775,9830300,3276775,9830300,1,-1,-1,-1,-1
L80L80T8,renault,1,10.430,2015-09-02.00:07:49,511,3352671,10051452,3352671,10051452,1,-1,-1,-1,-1
Li100Lo20,renault,1,18.740,2015-09-02.00:08:08,10000,4000000,15920000,4000000,15920000,1,-1,-1,-1,-1
Li10Lo200,renault,1,20.610,2015-09-02.00:08:29,100,4000000,15200000,4000000,15200000,1,-1,-1,-1,-1
Li125Lo16,renault,1,16.200,2015-09-02.00:08:45,15625,4000000,15936000,4000000,15936000,1,-1,-1,-1,-1
Li16Lo125,renault,1,16.690,2015-09-02.00:09:02,256,4000000,15500000,4000000,15500000,1,-1,-1,-1,-1
Li200Lo10,renault,1,15.060,2015-09-02.00:09:17,40000,4000000,15960000,4000000,15960000,1,-1,-1,-1,-1
Li20Lo100,renault,1,16.060,2015-09-02.00:09:33,400,4000000,15600000,4000000,15600000,1,-1,-1,-1,-1
Li25Lo80,renault,1,20.790,2015-09-02.00:09:54,625,4000000,15680000,4000000,15680000,1,-1,-1,-1,-1
Li30Lo67,renault,1,16.320,2015-09-02.00:10:10,900,4040100,15891060,4040100,15891060,1,-1,-1,-1,-1
Li40Lo50,renault,1,18.030,2015-09-02.00:10:28,1600,4000000,15800000,4000000,15800000,1,-1,-1,-1,-1
Li50Lo40,renault,1,15.200,2015-09-02.00:10:44,2500,4000000,15840000,4000000,15840000,1,-1,-1,-1,-1
Li67Lo30,renault,1,19.790,2015-09-02.00:11:04,4489,4040100,16039800,4040100,16039800,1,-1,-1,-1,-1
Li80Lo25,renault,1,14.950,2015-09-02.00:11:19,6400,4000000,15900000,4000000,15900000,1,-1,-1,-1,-1
L100L100T4,renault,64,0.390,2015-09-02.00:11:21,31,316231,938492,3250499,11669878,1,-1,-1,-1,-1
L10L10T10,renault,64,0.250,2015-09-02.00:11:22,2047,247687,742940,919851,3142694,1,-1,-1,-1,-1
L15L15T10,renault,64,0.330,2015-09-02.00:11:23,2047,524032,1571840,2092907,7268394,1,-1,-1,-1,-1
L1750L1750T0,renault,64,13.780,2015-09-02.00:11:38,1,3066001,6132002,194575364,389150728,1,-1,-1,-1,-1
L1750L1750T1,renault,64,26.340,2015-09-02.00:12:06,3,9198003,24528008,392483132,1176959942,1,-1,-1,-1,-1
L20L20T12,renault,64,0.790,2015-09-02.00:12:08,8191,3612231,10836252,11107189,37694590,1,-1,-1,-1,-1
L350L350T4,renault,64,3.670,2015-09-02.00:12:12,31,3819231,11334492,52831654,193489214,1,-1,-1,-1,-1
L4L4T16,renault,64,0.590,2015-09-02.00:12:14,131072,3276775,9830300,7598743,24333020,1,-1,-1,-1,-1
L80L80T8,renault,64,0.990,2015-09-02.00:12:16,511,3352671,10051452,13439516,47155842,1,-1,-1,-1,-1
Li100Lo20,renault,64,5.120,2015-09-02.00:12:23,10000,4000000,15920000,78794235,312992023,1,-1,-1,-1,-1
Li10Lo200,renault,64,4.440,2015-09-02.00:12:28,100,4000000,15200000,58844671,214509437,1,-1,-1,-1,-1
Li125Lo16,renault,64,6.640,2015-09-02.00:12:35,15625,4000000,15936000,102993238,410345412,1,-1,-1,-1,-1
Li16Lo125,renault,64,6.060,2015-09-02.00:12:43,256,4000000,15500000,83599984,320653643,1,-1,-1,-1,-1
Li200Lo10,renault,64,5.680,2015-09-02.00:12:50,40000,4000000,15960000,85015089,339175422,1,-1,-1,-1,-1
Li20Lo100,renault,64,5.330,2015-09-02.00:12:56,400,4000000,15600000,75166338,290158693,1,-1,-1,-1,-1
Li25Lo80,renault,64,5.830,2015-09-02.00:13:04,625,4000000,15680000,83151067,325375042,1,-1,-1,-1,-1
Li30Lo67,renault,64,5.660,2015-09-02.00:13:10,900,4040100,15891060,83853028,329138198,1,-1,-1,-1,-1
Li40Lo50,renault,64,6.210,2015-09-02.00:13:18,1600,4000000,15800000,85618770,337551714,1,-1,-1,-1,-1
Li50Lo40,renault,64,6.110,2015-09-02.00:13:25,2500,4000000,15840000,94291425,372736312,1,-1,-1,-1,-1
Li67Lo30,renault,64,6.740,2015-09-02.00:13:33,4489,4040100,16039800,103498948,410593314,1,-1,-1,-1,-1
Li80Lo25,renault,64,6.830,2015-09-02.00:13:41,6400,4000000,15900000,104085412,413720111,1,-1,-1,-1,-1
L100L100T4,tarjan,1,1.270,2015-09-02.00:36:16,31,316231,938492,316231,938492,1,-1,-1,-1,-1
L10L10T10,tarjan,1,1.020,2015-09-02.00:36:17,2047,247687,742940,247687,742940,1,-1,-1,-1,-1
L15L15T10,tarjan,1,1.590,2015-09-02.00:36:19,2047,524032,1571840,524032,1571840,1,-1,-1,-1,-1
L1750L1750T0,tarjan,1,8.920,2015-09-02.00:36:28,1,3066001,6132002,3066001,6132002,1,-1,-1,-1,-1
L1750L1750T1,tarjan,1,24.410,2015-09-02.00:36:52,3,9198003,24528008,9198003,24528008,1,-1,-1,-1,-1
L20L20T12,tarjan,1,8.220,2015-09-02.00:37:01,8191,3612231,10836252,3612231,10836252,1,-1,-1,-1,-1
L350L350T4,tarjan,1,11.420,2015-09-02.00:37:12,31,3819231,11334492,3819231,11334492,1,-1,-1,-1,-1
L4L4T16,tarjan,1,7.640,2015-09-02.00:37:20,131071,3276775,9830300,3276775,9830300,1,-1,-1,-1,-1
L80L80T8,tarjan,1,7.860,2015-09-02.00:37:28,511,3352671,10051452,3352671,10051452,1,-1,-1,-1,-1
Li100Lo20,tarjan,1,12.310,2015-09-02.00:37:40,10000,4000000,15920000,4000000,15920000,1,-1,-1,-1,-1
Li10Lo200,tarjan,1,14.630,2015-09-02.00:37:55,100,4000000,15200000,4000000,15200000,1,-1,-1,-1,-1
Li125Lo16,tarjan,1,12.910,2015-09-02.00:38:08,15625,4000000,15936000,4000000,15936000,1,-1,-1,-1,-1
Li16Lo125,tarjan,1,16.790,2015-09-02.00:38:25,256,4000000,15500000,4000000,15500000,1,-1,-1,-1,-1
Li200Lo10,tarjan,1,13.890,2015-09-02.00:38:39,40000,4000000,15960000,4000000,15960000,1,-1,-1,-1,-1
Li20Lo100,tarjan,1,13.380,2015-09-02.00:38:52,400,4000000,15600000,4000000,15600000,1,-1,-1,-1,-1
Li25Lo80,tarjan,1,12.520,2015-09-02.00:39:05,625,4000000,15680000,4000000,15680000,1,-1,-1,-1,-1
Li30Lo67,tarjan,1,13.210,2015-09-02.00:39:18,900,4040100,15891060,4040100,15891060,1,-1,-1,-1,-1
Li40Lo50,tarjan,1,13.010,2015-09-02.00:39:31,1600,4000000,15800000,4000000,15800000,1,-1,-1,-1,-1
Li50Lo40,tarjan,1,13.600,2015-09-02.00:39:45,2500,4000000,15840000,4000000,15840000,1,-1,-1,-1,-1
Li67Lo30,tarjan,1,12.970,2015-09-02.00:39:58,4489,4040100,16039800,4040100,16039800,1,-1,-1,-1,-1
Li80Lo25,tarjan,1,14.500,2015-09-02.00:40:12,6400,4000000,15900000,4000000,15900000,1,-1,-1,-1,-1
L100L100T4,ufscc,1,2.950,2015-09-02.00:40:15,31,316231,938492,316231,938493,1,0,306000,316262,316231
L10L10T10,ufscc,1,2.740,2015-09-02.00:40:18,2047,247687,742940,247687,742941,1,0,245520,249734,247687
L15L15T10,ufscc,1,3.370,2015-09-02.00:40:22,2047,524032,1571840,524032,1571841,1,0,521730,526079,524032
L1750L1750T0,ufscc,1,8.430,2015-09-02.00:40:30,1,3066001,6132002,3066001,6132003,1,0,0,3066002,3066001
L1750L1750T1,ufscc,1,27.010,2015-09-02.00:40:57,3,9198003,24528008,9198003,24528009,1,0,6132000,9198006,9198003
L20L20T12,ufscc,1,10.240,2015-09-02.00:41:08,8191,3612231,10836252,3612231,10836253,1,0,3603600,3620422,3612231
L350L350T4,ufscc,1,12.650,2015-09-02.00:41:20,31,3819231,11334492,3819231,11334493,1,0,3696000,3819262,3819231
L4L4T16,ufscc,1,9.350,2015-09-02.00:41:30,131071,3276775,9830300,3276775,9830301,1,0,3145680,3407846,3276775
L80L80T8,ufscc,1,10.100,2015-09-02.00:41:40,511,3352671,10051452,3352671,10051453,1,0,3345600,3353182,3352671
Li100Lo20,ufscc,1,15.530,2015-09-02.00:41:56,10000,4000000,15920000,4000000,15920001,1,0,7910001,4010000,4000000
Li10Lo200,ufscc,1,17.010,2015-09-02.00:42:13,100,4000000,15200000,4000000,15200001,1,0,7199901,4000100,4000000
Li125Lo16,ufscc,1,15.400,2015-09-02.00:42:28,15625,4000000,15936000,4000000,15936001,1,0,7920376,4015625,4000000
Li16Lo125,ufscc,1,16.780,2015-09-02.00:42:45,256,4000000,15500000,4000000,15500001,1,0,7499745,4000256,4000000
Li200Lo10,ufscc,1,15.350,2015-09-02.00:43:01,40000,4000000,15960000,4000000,15960001,1,0,7920001,4040000,4000000
Li20Lo100,ufscc,1,16.150,2015-09-02.00:43:17,400,4000000,15600000,4000000,15600001,1,0,7599601,4000400,4000000
Li25Lo80,ufscc,1,15.710,2015-09-02.00:43:33,625,4000000,15680000,4000000,15680001,1,0,7679376,4000625,4000000
Li30Lo67,ufscc,1,15.710,2015-09-02.00:43:49,900,4040100,15891060,4040100,15891061,1,0,7809961,4041000,4040100
Li40Lo50,ufscc,1,15.480,2015-09-02.00:44:04,1600,4000000,15800000,4000000,15800001,1,0,7798401,4001600,4000000
Li50Lo40,ufscc,1,15.280,2015-09-02.00:44:19,2500,4000000,15840000,4000000,15840001,1,0,7837501,4002500,4000000
Li67Lo30,ufscc,1,15.710,2015-09-02.00:44:35,4489,4040100,16039800,4040100,16039801,1,0,7955112,4044589,4040100
Li80Lo25,ufscc,1,15.210,2015-09-02.00:44:51,6400,4000000,15900000,4000000,15900001,1,0,7893601,4006400,4000000
L100L100T4,ufscc,2,2.720,2015-09-02.00:44:53,31,316231,938492,420807,1343988,1,0,321044,328116,416550
L10L10T10,ufscc,2,2.750,2015-09-02.00:44:56,2047,247687,742940,315867,944978,1,0,255520,280993,288735
L15L15T10,ufscc,2,2.870,2015-09-02.00:44:59,2047,524032,1571840,524130,1572234,1,0,521750,526133,524087
L1750L1750T0,ufscc,2,6.160,2015-09-02.00:45:06,1,3066001,6132002,3072786,6145574,1,0,0,3070306,3068508
L1750L1750T1,ufscc,2,16.450,2015-09-02.00:45:22,3,9198003,24528008,9225561,24595596,1,0,6132053,9215712,9207947
L20L20T12,ufscc,2,7.030,2015-09-02.00:45:29,8191,3612231,10836252,3615412,10848486,1,0,3603766,3621829,3614039
L350L350T4,ufscc,2,8.400,2015-09-02.00:45:38,31,3819231,11334492,3886132,11602098,1,0,3697162,3832347,3873605
L4L4T16,ufscc,2,8.370,2015-09-02.00:45:46,131071,3276775,9830300,4439126,13452562,1,0,3386476,3861963,4202398
L80L80T8,ufscc,2,7.130,2015-09-02.00:45:53,511,3352671,10051452,3361940,10088530,1,0,3345603,3353277,3361846
Li100Lo20,ufscc,2,9.880,2015-09-02.00:46:03,10000,4000000,15920000,4002472,15929890,1,0,7911159,4011787,4001274
Li10Lo200,ufscc,2,11.090,2015-09-02.00:46:15,100,4000000,15200000,4023107,15285430,1,0,7199901,4003347,4019867
Li125Lo16,ufscc,2,9.750,2015-09-02.00:46:25,15625,4000000,15936000,4008515,15969828,1,0,7921123,4021690,4002623
Li16Lo125,ufscc,2,10.630,2015-09-02.00:46:35,256,4000000,15500000,4056368,15717831,1,0,7506959,4011294,4047168
Li200Lo10,ufscc,2,9.640,2015-09-02.00:46:45,40000,4000000,15960000,4000542,15962170,1,0,7920076,4040249,4000311
Li20Lo100,ufscc,2,10.590,2015-09-02.00:46:56,400,4000000,15600000,4126657,16101960,1,0,7610860,4093170,4038905
Li25Lo80,ufscc,2,10.630,2015-09-02.00:47:06,625,4000000,15680000,4028953,15795814,1,0,7680230,4025086,4004649
Li30Lo67,ufscc,2,10.510,2015-09-02.00:47:17,900,4040100,15891060,4056234,15953236,1,0,7811420,4043571,4054770
Li40Lo50,ufscc,2,10.300,2015-09-02.00:47:28,1600,4000000,15800000,4003900,15815602,1,0,7798716,4003645,4001966
Li50Lo40,ufscc,2,10.110,2015-09-02.00:47:38,2500,4000000,15840000,4002443,15849774,1,0,7837537,4003514,4001439
Li67Lo30,ufscc,2,11.100,2015-09-02.00:47:49,4489,4040100,16039800,4640936,18433571,1,0,7956937,4571325,4112494
Li80Lo25,ufscc,2,12.620,2015-09-02.00:48:02,6400,4000000,15900000,5412449,21509092,1,0,7936902,4473083,4984202
L100L100T4,ufscc,4,1.890,2015-09-02.00:48:04,31,316231,938492,380706,1146584,1,0,314001,329229,373335
L10L10T10,ufscc,4,1.860,2015-09-02.00:48:06,2047,247687,742940,355983,1075526,1,0,251035,272924,338684
L15L15T10,ufscc,4,2.110,2015-09-02.00:48:08,2047,524032,1571840,685021,2073868,1,0,539141,582420,642152
L1750L1750T0,ufscc,4,4.310,2015-09-02.00:48:12,1,3066001,6132002,4178947,8357898,1,0,0,3428021,4114667
L1750L1750T1,ufscc,4,10.900,2015-09-02.00:48:24,3,9198003,24528008,12104613,32564038,1,0,6262917,9500774,11826962
L20L20T12,ufscc,4,4.070,2015-09-02.00:48:28,8191,3612231,10836252,3762534,11319586,1,0,3626674,3670418,3727489
L350L350T4,ufscc,4,4.630,2015-09-02.00:48:33,31,3819231,11334492,3845776,11440676,1,0,3697084,3823811,3841949
L4L4T16,ufscc,4,4.240,2015-09-02.00:48:37,131071,3276775,9830300,3653079,11134588,1,0,3229760,3587810,3541653
L80L80T8,ufscc,4,4.790,2015-09-02.00:48:42,511,3352671,10051452,4032553,12156118,1,0,3451642,3555658,3941371
Li100Lo20,ufscc,4,7.010,2015-09-02.00:48:49,10000,4000000,15920000,4938992,19646617,1,0,7960163,4190744,4787513
Li10Lo200,ufscc,4,6.380,2015-09-02.00:48:56,100,4000000,15200000,4662205,17757247,1,0,7390331,4208518,4560675
Li125Lo16,ufscc,4,6.530,2015-09-02.00:49:02,15625,4000000,15936000,4818394,19198653,1,0,8147412,4357309,4549456
Li16Lo125,ufscc,4,6.410,2015-09-02.00:49:09,256,4000000,15500000,4498346,17432814,1,0,7526154,4073985,4440507
Li200Lo10,ufscc,4,6.800,2015-09-02.00:49:16,40000,4000000,15960000,4846228,19339118,1,0,8174424,4375451,4566791
Li20Lo100,ufscc,4,6.890,2015-09-02.00:49:23,400,4000000,15600000,5213976,20370635,1,0,8391505,4547384,5092297
Li25Lo80,ufscc,4,6.850,2015-09-02.00:49:30,625,4000000,15680000,4928873,19353752,1,0,7882649,4388712,4687346
Li30Lo67,ufscc,4,6.370,2015-09-02.00:49:36,900,4040100,15891060,4697259,18482175,1,0,8022466,4282748,4567754
Li40Lo50,ufscc,4,7.700,2015-09-02.00:49:44,1600,4000000,15800000,5830403,23029452,1,0,9521778,5339582,4884310
Li50Lo40,ufscc,4,7.290,2015-09-02.00:49:52,2500,4000000,15840000,5437631,21519155,1,0,7875777,4127642,5333042
Li67Lo30,ufscc,4,8.150,2015-09-02.00:50:00,4489,4040100,16039800,5964448,23673009,1,0,8609729,4963778,5374353
Li80Lo25,ufscc,4,6.220,2015-09-02.00:50:06,6400,4000000,15900000,4586249,18234036,1,0,8047065,4239882,4406851
L100L100T4,ufscc,6,1.760,2015-09-02.00:50:08,31,316231,938492,381889,1165858,1,0,314087,338893,361298
L10L10T10,ufscc,6,1.700,2015-09-02.00:50:10,2047,247687,742940,295152,901272,1,0,255305,273553,275624
L15L15T10,ufscc,6,1.770,2015-09-02.00:50:12,2047,524032,1571840,585069,1763146,1,0,529485,550205,566081
L1750L1750T0,ufscc,6,4.550,2015-09-02.00:50:17,1,3066001,6132002,5821742,11643490,1,0,0,4204842,5645653
L1750L1750T1,ufscc,6,6.890,2015-09-02.00:50:24,3,9198003,24528008,9943222,27093732,1,0,6223059,9382422,9802236
L20L20T12,ufscc,6,3.640,2015-09-02.00:50:27,8191,3612231,10836252,4134156,12519898,1,0,3711088,3879809,3950540
L350L350T4,ufscc,6,4.630,2015-09-02.00:50:32,31,3819231,11334492,5321617,16674210,1,0,3966947,4274581,5028094
L4L4T16,ufscc,6,3.500,2015-09-02.00:50:36,131071,3276775,9830300,4177143,12671808,1,0,3278520,3711051,4011614
L80L80T8,ufscc,6,3.470,2015-09-02.00:50:40,511,3352671,10051452,4139616,12578114,1,0,3583813,3630616,4036404
Li100Lo20,ufscc,6,5.820,2015-09-02.00:50:46,10000,4000000,15920000,5617724,22361702,1,0,8550397,4610987,5238804
Li10Lo200,ufscc,6,5.350,2015-09-02.00:50:51,100,4000000,15200000,5645709,21504254,1,0,8035628,4749028,5245906
Li125Lo16,ufscc,6,5.650,2015-09-02.00:50:57,15625,4000000,15936000,5959200,23739085,1,0,8583910,4432958,5678395
Li16Lo125,ufscc,6,4.940,2015-09-02.00:51:02,256,4000000,15500000,4759225,18448054,1,0,7699598,4349832,4367534
Li200Lo10,ufscc,6,5.860,2015-09-02.00:51:08,40000,4000000,15960000,5967981,23817283,1,0,8496090,4717559,5271726
Li20Lo100,ufscc,6,5.460,2015-09-02.00:51:14,400,4000000,15600000,5118618,19976924,1,0,7774384,4318771,4909640
Li25Lo80,ufscc,6,5.090,2015-09-02.00:51:19,625,4000000,15680000,4887576,19169160,1,0,7841696,4256976,4714187
Li30Lo67,ufscc,6,5.160,2015-09-02.00:51:24,900,4040100,15891060,5199403,20470111,1,0,8141628,4431564,4917623
Li40Lo50,ufscc,6,5.170,2015-09-02.00:51:29,1600,4000000,15800000,4965918,19610808,1,0,7913463,4349935,4544036
Li50Lo40,ufscc,6,5.280,2015-09-02.00:51:35,2500,4000000,15840000,5096652,20195683,1,0,8278109,4450081,4838809
Li67Lo30,ufscc,6,5.350,2015-09-02.00:51:40,4489,4040100,16039800,5366833,21307112,1,0,8401635,4678653,4783437
Li80Lo25,ufscc,6,4.870,2015-09-02.00:51:45,6400,4000000,15900000,4487798,17837841,1,0,8017509,4163891,4349556
L100L100T4,ufscc,8,1.680,2015-09-02.00:51:47,31,316231,938492,377674,1156324,1,0,315436,330785,366975
L10L10T10,ufscc,8,1.680,2015-09-02.00:51:49,2047,247687,742940,304322,920590,1,0,255974,270468,289433
L15L15T10,ufscc,8,1.900,2015-09-02.00:51:51,2047,524032,1571840,691328,2066260,1,0,554141,595780,636328
L1750L1750T0,ufscc,8,3.240,2015-09-02.00:51:55,1,3066001,6132002,3553889,7107786,1,0,0,3140725,3510012
L1750L1750T1,ufscc,8,6.350,2015-09-02.00:52:01,3,9198003,24528008,12126783,32236286,1,0,6372983,9854195,11914968
L20L20T12,ufscc,8,3.170,2015-09-02.00:52:04,8191,3612231,10836252,4134458,12588118,1,0,3660847,3829708,3953485
L350L350T4,ufscc,8,3.650,2015-09-02.00:52:08,31,3819231,11334492,4967041,15414226,1,0,4166331,4369673,4397939
L4L4T16,ufscc,8,3.460,2015-09-02.00:52:12,131071,3276775,9830300,4668289,14195130,1,0,3564786,3980050,4353677
L80L80T8,ufscc,8,3.110,2015-09-02.00:52:15,511,3352671,10051452,3951521,12089754,1,0,3440015,3646226,3703868
Li100Lo20,ufscc,8,5.200,2015-09-02.00:52:21,10000,4000000,15920000,6129527,24403444,1,0,9090921,5033004,5492473
Li10Lo200,ufscc,8,4.810,2015-09-02.00:52:25,100,4000000,15200000,5697601,21776813,1,0,7587826,4649048,5220054
Li125Lo16,ufscc,8,5.110,2015-09-02.00:52:31,15625,4000000,15936000,6343129,25283527,1,0,8886079,5115031,5359810
Li16Lo125,ufscc,8,4.640,2015-09-02.00:52:36,256,4000000,15500000,5440964,21098631,1,0,7957604,4440850,5174406
Li200Lo10,ufscc,8,5.360,2015-09-02.00:52:41,40000,4000000,15960000,6702648,26747792,1,0,9325573,5098704,5806034
Li20Lo100,ufscc,8,4.910,2015-09-02.00:52:46,400,4000000,15600000,5988421,23356235,1,0,8130414,4559782,5657141
Li25Lo80,ufscc,8,4.440,2015-09-02.00:52:51,625,4000000,15680000,5379837,21110417,1,0,8116065,4615685,4829965
Li30Lo67,ufscc,8,4.740,2015-09-02.00:52:56,900,4040100,15891060,5413024,21301380,1,0,8198065,4737442,4780500
Li40Lo50,ufscc,8,4.530,2015-09-02.00:53:00,1600,4000000,15800000,5155146,20365644,1,0,8049432,4471450,4676664
Li50Lo40,ufscc,8,4.740,2015-09-02.00:53:05,2500,4000000,15840000,5565244,22038532,1,0,8321162,4636943,5012740
Li67Lo30,ufscc,8,4.790,2015-09-02.00:53:10,4489,4040100,16039800,5737774,22794317,1,0,8939488,4902881,5209508
Li80Lo25,ufscc,8,4.500,2015-09-02.00:53:15,6400,4000000,15900000,5432251,21596867,1,0,8350928,4554357,5017832
L100L100T4,ufscc,12,0.950,2015-09-02.00:53:16,31,316231,938492,420722,1304946,1,0,347813,353495,393764
L10L10T10,ufscc,12,0.950,2015-09-02.00:53:17,2047,247687,742940,351656,1070564,1,0,273335,291700,319309
L15L15T10,ufscc,12,1.090,2015-09-02.00:53:18,2047,524032,1571840,771627,2325202,1,0,589920,619891,718356
L1750L1750T0,ufscc,12,2.330,2015-09-02.00:53:21,1,3066001,6132002,4319588,8639188,1,0,0,3497019,4177749
L1750L1750T1,ufscc,12,5.280,2015-09-02.00:53:26,3,9198003,24528008,11741094,31179420,1,0,6594123,10092253,11400282
L20L20T12,ufscc,12,2.300,2015-09-02.00:53:29,8191,3612231,10836252,4586441,13945964,1,0,3742720,3920943,4345591
L350L350T4,ufscc,12,2.450,2015-09-02.00:53:31,31,3819231,11334492,4519631,13634730,1,0,3844252,3992512,4379447
L4L4T16,ufscc,12,2.860,2015-09-02.00:53:34,131071,3276775,9830300,5162143,15875870,1,0,3623290,4203103,4645361
L80L80T8,ufscc,12,2.450,2015-09-02.00:53:37,511,3352671,10051452,4588538,14279796,1,0,3967938,3685103,4340234
Li100Lo20,ufscc,12,4.570,2015-09-02.00:53:42,10000,4000000,15920000,6820394,27157413,1,0,9201370,5040240,6142738
Li10Lo200,ufscc,12,4.270,2015-09-02.00:53:46,100,4000000,15200000,6617603,25016660,1,0,8122369,4732751,6232803
Li125Lo16,ufscc,12,4.680,2015-09-02.00:53:51,15625,4000000,15936000,6932386,27626128,1,0,8952301,5145861,5965144
Li16Lo125,ufscc,12,3.860,2015-09-02.00:53:55,256,4000000,15500000,6010270,23349779,1,0,8107357,4694896,5383989
Li200Lo10,ufscc,12,5.370,2015-09-02.00:54:01,40000,4000000,15960000,7976409,31830414,1,0,9883911,5442424,6967230
Li20Lo100,ufscc,12,3.980,2015-09-02.00:54:05,400,4000000,15600000,6102505,23851366,1,0,8244666,4766099,5356387
Li25Lo80,ufscc,12,3.750,2015-09-02.00:54:09,625,4000000,15680000,5729066,22470172,1,0,8284343,4526769,5201840
Li30Lo67,ufscc,12,3.770,2015-09-02.00:54:13,900,4040100,15891060,5541901,21811816,1,0,8418188,4511701,5253529
Li40Lo50,ufscc,12,4.240,2015-09-02.00:54:17,1600,4000000,15800000,6461878,25525504,1,0,8883481,4930589,5787365
Li50Lo40,ufscc,12,4.120,2015-09-02.00:54:22,2500,4000000,15840000,6034257,23904027,1,0,8763027,4725143,5631578
Li67Lo30,ufscc,12,4.230,2015-09-02.00:54:26,4489,4040100,16039800,6336916,25161045,1,0,8910833,4985479,5671403
Li80Lo25,ufscc,12,4.490,2015-09-02.00:54:31,6400,4000000,15900000,6700169,26657534,1,0,9017759,5043694,5884346
L100L100T4,ufscc,16,0.940,2015-09-02.00:54:32,31,316231,938492,436455,1362276,1,0,334289,357090,389686
L10L10T10,ufscc,16,1.000,2015-09-02.00:54:33,2047,247687,742940,379301,1156748,1,0,271542,304503,340980
L15L15T10,ufscc,16,1.020,2015-09-02.00:54:34,2047,524032,1571840,763559,2341168,1,0,564384,624908,678113
L1750L1750T0,ufscc,16,2.270,2015-09-02.00:54:37,1,3066001,6132002,4712287,9424590,1,0,0,3638337,4484726
L1750L1750T1,ufscc,16,4.490,2015-09-02.00:54:41,3,9198003,24528008,12071969,32667174,1,0,6657364,10038254,11744727
L20L20T12,ufscc,16,2.220,2015-09-02.00:54:44,8191,3612231,10836252,5032753,15425292,1,0,3898608,4212244,4510223
L350L350T4,ufscc,16,2.330,2015-09-02.00:54:46,31,3819231,11334492,5254779,16412564,1,0,4279084,4318225,4924517
L4L4T16,ufscc,16,2.850,2015-09-02.00:54:49,131071,3276775,9830300,6258845,19154354,1,0,3895994,4673905,5532706
L80L80T8,ufscc,16,1.840,2015-09-02.00:54:52,511,3352671,10051452,4109606,12514090,1,0,3495470,3608332,3912252
Li100Lo20,ufscc,16,4.130,2015-09-02.00:54:56,10000,4000000,15920000,7244293,28832590,1,0,9257682,5174487,6338321
Li10Lo200,ufscc,16,3.370,2015-09-02.00:54:59,100,4000000,15200000,6329629,24074667,1,0,7774874,4789955,5678354
Li125Lo16,ufscc,16,4.290,2015-09-02.00:55:04,15625,4000000,15936000,8086494,32225171,1,0,9476985,5437810,6746849
Li16Lo125,ufscc,16,3.340,2015-09-02.00:55:08,256,4000000,15500000,6249225,24279657,1,0,8267288,4821581,5777904
Li200Lo10,ufscc,16,4.760,2015-09-02.00:55:13,40000,4000000,15960000,9120880,36392334,1,0,10025168,5779776,7911229
Li20Lo100,ufscc,16,3.360,2015-09-02.00:55:16,400,4000000,15600000,5999181,23415373,1,0,8380374,4707353,5636056
Li25Lo80,ufscc,16,3.520,2015-09-02.00:55:20,625,4000000,15680000,6528460,25621536,1,0,8615246,4935694,5913072
Li30Lo67,ufscc,16,3.750,2015-09-02.00:55:24,900,4040100,15891060,6735769,26512153,1,0,8880637,4978769,6029170
Li40Lo50,ufscc,16,3.770,2015-09-02.00:55:28,1600,4000000,15800000,6968734,27546258,1,0,9021423,5114341,6183506
Li50Lo40,ufscc,16,3.680,2015-09-02.00:55:32,2500,4000000,15840000,6885708,27283892,1,0,8923161,5228926,5826861
Li67Lo30,ufscc,16,3.960,2015-09-02.00:55:36,4489,4040100,16039800,7072575,28079862,1,0,9170715,5177975,6169994
Li80Lo25,ufscc,16,4.030,2015-09-02.00:55:40,6400,4000000,15900000,7088504,28178487,1,0,9250284,5203189,6319518
L100L100T4,ufscc,24,0.700,2015-09-02.00:55:41,31,316231,938492,467390,1449834,1,0,356614,370447,434703
